target_region,source_region,source_unit,source_prize,source_index,transform,axis,lag,window,days,h1_hits,h1_rate,h1_baseline,h1_lift_pp,h1_raw_p,h2_hits,h2_rate,h2_baseline,h2_lift_pp,h2_raw_p,score
MN,MB,MB_BOARD,G2,2,LAST2,D-1,1,60,60,32,0.5333333333333333,0.4333333333333334,9.999999999999993,0.07594495348777604,4,0.06666666666666667,0.03150000000000002,3.5166666666666644,0.11702416527648819,15.21999999999999
MN,MB,MB_BOARD,G2,2,P4P5,D-1,1,60,60,32,0.5333333333333333,0.4333333333333334,9.999999999999993,0.07594495348777604,4,0.06666666666666667,0.03150000000000002,3.5166666666666644,0.11702416527648819,15.21999999999999
MB,MT,Đà Nẵng,G2,1,P3P2,W-3,21,180,51,17,0.3333333333333333,0.24000000000000007,9.333333333333323,0.08124756727055474,3,0.058823529411764705,0.010000000000000004,4.88235294117647,0.002550420382128448,15.192156862745087
MB,MB,MB_BOARD,DB,1,HEAD_SECOND_LAST,D-2,2,60,60,21,0.35,0.23633333333333348,11.36666666666665,0.027393833673621387,2,0.03333333333333333,0.010000000000000005,2.3333333333333326,0.12145413045216209,15.166666666666648
MB,MB,MB_BOARD,DB,1,P1P4,D-2,2,60,60,21,0.35,0.23633333333333348,11.36666666666665,0.027393833673621387,2,0.03333333333333333,0.010000000000000005,2.3333333333333326,0.12145413045216209,15.166666666666648
MB,MB,MB_BOARD,G1,1,P3P2,W-4,28,60,60,21,0.35,0.23633333333333348,11.36666666666665,0.027393833673621387,2,0.03333333333333333,0.010000000000000005,2.3333333333333326,0.12145413045216209,15.166666666666648
MN,MB,MB_BOARD,G1,1,SECOND_HEAD_TAIL,D-1,1,90,90,46,0.5111111111111111,0.4317777777777777,7.933333333333337,0.07882049018875475,6,0.06666666666666667,0.031444444444444414,3.5222222222222253,0.05340396670731329,15.160000000000007
MN,MB,MB_BOARD,G1,1,P2P5,D-1,1,90,90,46,0.5111111111111111,0.4317777777777777,7.933333333333337,0.07882049018875475,6,0.06666666666666667,0.031444444444444414,3.5222222222222253,0.05340396670731329,15.160000000000007
MN,MB,MB_BOARD,G1,1,P5P3,D-4,4,90,90,46,0.5111111111111111,0.4317777777777777,7.933333333333337,0.07882049018875475,6,0.06666666666666667,0.031444444444444414,3.5222222222222253,0.05340396670731329,15.160000000000007
MT,MB,MB_BOARD,G2,1,TAIL_HEAD,W-3,21,60,60,28,0.4666666666666667,0.35566666666666685,11.099999999999982,0.04833423044516731,3,0.05,0.024500000000000015,2.549999999999999,0.19485824258196202,15.15999999999998
MT,MB,MB_BOARD,G2,1,P4P2,D-3,3,60,60,28,0.4666666666666667,0.35566666666666685,11.099999999999982,0.04833423044516731,3,0.05,0.024500000000000015,2.549999999999999,0.19485824258196202,15.15999999999998
MT,MB,MB_BOARD,G2,1,P5P1,W-3,21,60,60,28,0.4666666666666667,0.35566666666666685,11.099999999999982,0.04833423044516731,3,0.05,0.024500000000000015,2.549999999999999,0.19485824258196202,15.15999999999998
MT,MT,Đà Nẵng,G2,1,P4P1,D-1,1,180,52,30,0.5769230769230769,0.4124999999999999,16.442307692307693,0.011674911935875587,1,0.019230769230769232,0.030000000000000023,-1.076923076923079,0.8055745641842899,15.149999999999999
MN,MN,TP. HCM,G2,1,P3P5,D-2,2,180,51,25,0.49019607843137253,0.42058823529411754,6.960784313725499,0.19347761760849178,5,0.09803921568627451,0.029803921568627472,6.823529411764703,0.007064941988161954,15.149019607843142
MN,MB,MB_BOARD,G2,1,TAIL_HEAD,W-4,28,90,86,49,0.5697674418604651,0.43244186046511623,13.73255813953489,0.006913007419777837,3,0.03488372093023256,0.031511627906976716,0.3372093023255841,0.5515682819957541,15.13720930232559
MN,MB,MB_BOARD,G2,1,P5P1,W-4,28,90,86,49,0.5697674418604651,0.43244186046511623,13.73255813953489,0.006913007419777837,3,0.03488372093023256,0.031511627906976716,0.3372093023255841,0.5515682819957541,15.13720930232559
MB,MB,MB_BOARD,G2,2,P5P3,W-2,14,90,86,30,0.3488372093023256,0.23755813953488375,11.127906976744184,0.010777926465530852,3,0.03488372093023256,0.010000000000000007,2.488372093023255,0.03775396768870361,15.11395348837209
MT,MT,Khánh Hòa,DB,1,P3P1,D-5,5,180,51,22,0.43137254901960786,0.30411764705882355,12.725490196078432,0.034130610132860256,2,0.0392156862745098,0.019607843137254912,1.9607843137254892,0.3067881108768499,15.07843137254902
MT,MT,Đà Nẵng,G1,1,P4P3,D-6,6,180,51,22,0.43137254901960786,0.3047058823529413,12.666666666666654,0.03490346245988426,2,0.0392156862745098,0.019607843137254912,1.9607843137254892,0.3067881108768499,15.01960784313724
MT,MT,Huế,G5,1,P4P2,W-4,28,180,36,17,0.4722222222222222,0.35861111111111105,11.361111111111116,0.10609129152528787,2,0.05555555555555555,0.02527777777777779,3.027777777777776,0.26550779822198045,14.994444444444447
MT,MT,Khánh Hòa,DB,1,P3P6,W-4,28,180,52,23,0.4423076923076923,0.35480769230769227,8.750000000000002,0.1202277494811453,4,0.07692307692307693,0.02500000000000002,5.192307692307691,0.02534418742536154,14.98076923076923
MN,MN,TP. HCM,G5,1,HEAD_TAIL,W-1,7,180,51,30,0.5882352941176471,0.4676470588235294,12.058823529411766,0.05641056717391175,3,0.058823529411764705,0.0347058823529412,2.4117647058823506,0.28825886790947886,14.952941176470587
MN,MN,TP. HCM,G5,1,P1P4,W-1,7,180,51,30,0.5882352941176471,0.4676470588235294,12.058823529411766,0.05641056717391175,3,0.058823529411764705,0.0347058823529412,2.4117647058823506,0.28825886790947886,14.952941176470587
MN,MN,TP. HCM,G1,1,P1P3,W-2,14,180,51,30,0.5882352941176471,0.4676470588235294,12.058823529411766,0.05641056717391175,3,0.058823529411764705,0.0347058823529412,2.4117647058823506,0.28825886790947886,14.952941176470587
MN,MN,TP. HCM,DB,1,P3P2,W-3,21,180,51,30,0.5882352941176471,0.4676470588235294,12.058823529411766,0.05641056717391175,3,0.058823529411764705,0.0347058823529412,2.4117647058823506,0.28825886790947886,14.952941176470587
MB,MT,Đà Nẵng,DB,1,HEAD_SECOND_LAST,D-3,3,180,50,20,0.4,0.2386000000000001,16.139999999999993,0.006007415750466589,0,0.0,0.010000000000000004,-1.0000000000000004,1.0,14.939999999999992
MN,MB,MB_BOARD,DB,1,P3P1,D-4,4,90,90,47,0.5222222222222223,0.4317777777777777,9.044444444444455,0.051989837286165026,5,0.05555555555555555,0.031444444444444414,2.411111111111114,0.15655984290898567,14.937777777777791
MN,MB,MB_BOARD,G2,2,P5P3,D-3,3,90,90,47,0.5222222222222223,0.4317777777777777,9.044444444444455,0.051989837286165026,5,0.05555555555555555,0.031444444444444414,2.411111111111114,0.15655984290898567,14.937777777777791
MT,MT,Huế,G1,1,P4P1,W-3,21,180,34,16,0.47058823529411764,0.36147058823529404,10.91176470588236,0.1259226776886296,2,0.058823529411764705,0.025294117647058835,3.352941176470587,0.242267576682422,14.935294117647064
MT,MT,Huế,DB,1,FIRST2,W-3,21,180,34,16,0.47058823529411764,0.36147058823529404,10.91176470588236,0.1259226776886296,2,0.058823529411764705,0.025294117647058835,3.352941176470587,0.242267576682422,14.935294117647064
MT,MT,Huế,DB,1,P1P2,W-3,21,180,34,16,0.47058823529411764,0.36147058823529404,10.91176470588236,0.1259226776886296,2,0.058823529411764705,0.025294117647058835,3.352941176470587,0.242267576682422,14.935294117647064
MN,MB,MB_BOARD,G2,2,FIRST2,W-1,7,90,87,47,0.5402298850574713,0.43206896551724133,10.816091954022994,0.026903629225031787,5,0.05747126436781609,0.03149425287356319,2.59770114942529,0.13998110127943061,14.933333333333342
MN,MB,MB_BOARD,G2,2,P1P2,W-1,7,90,87,47,0.5402298850574713,0.43206896551724133,10.816091954022994,0.026903629225031787,5,0.05747126436781609,0.03149425287356319,2.59770114942529,0.13998110127943061,14.933333333333342
MB,MB,MB_BOARD,DB,1,LAST2,D-3,3,90,90,32,0.35555555555555557,0.23766666666666658,11.788888888888899,0.006146009008499112,1,0.011111111111111112,0.010000000000000007,0.11111111111111044,0.6641299933814214,14.922222222222231
MB,MB,MB_BOARD,DB,1,P4P5,D-3,3,90,90,32,0.35555555555555557,0.23766666666666658,11.788888888888899,0.006146009008499112,1,0.011111111111111112,0.010000000000000007,0.11111111111111044,0.6641299933814214,14.922222222222231
MN,MT,Khánh Hòa,G7,1,TAIL_HEAD,D-5,5,180,51,25,0.49019607843137253,0.42274509803921567,6.745098039215685,0.2023173547106714,5,0.09803921568627451,0.030000000000000023,6.803921568627448,0.007385400154829032,14.909803921568622
MT,MB,MB_BOARD,DB,1,HEAD_TAIL,D-6,6,180,175,78,0.44571428571428573,0.3524,9.331428571428575,0.0061242881518989035,8,0.045714285714285714,0.024285714285714254,2.142857142857146,0.055246580353390674,14.90285714285715
MT,MB,MB_BOARD,DB,1,P1P5,D-6,6,180,175,78,0.44571428571428573,0.3524,9.331428571428575,0.0061242881518989035,8,0.045714285714285714,0.024285714285714254,2.142857142857146,0.055246580353390674,14.90285714285715
MT,MT,Huế,G2,1,P4P1,D-2,2,180,30,13,0.43333333333333335,0.30033333333333334,13.3,0.082263156124743,1,0.03333333333333333,0.020000000000000007,1.3333333333333326,0.5518790248572119,14.9
MT,MT,Huế,DB,1,P5P1,D-2,2,180,30,13,0.43333333333333335,0.30033333333333334,13.3,0.082263156124743,1,0.03333333333333333,0.020000000000000007,1.3333333333333326,0.5518790248572119,14.9
MT,MT,Huế,DB,1,P3P5,D-4,4,180,31,17,0.5483870967741935,0.3696774193548387,17.870967741935477,0.030379875578719392,0,0.0,0.024838709677419368,-2.483870967741937,1.0,14.890322580645153
MN,MB,MB_BOARD,DB,1,FIRST2,W-1,7,60,60,33,0.55,0.4333333333333334,11.666666666666664,0.045188455929291584,3,0.05,0.03150000000000002,1.849999999999998,0.3260424533918774,14.886666666666661
MN,MB,MB_BOARD,DB,1,P1P2,W-1,7,60,60,33,0.55,0.4333333333333334,11.666666666666664,0.045188455929291584,3,0.05,0.03150000000000002,1.849999999999998,0.3260424533918774,14.886666666666661
MN,MB,MB_BOARD,G2,2,P3P1,D-1,1,60,60,33,0.55,0.4333333333333334,11.666666666666664,0.045188455929291584,3,0.05,0.03150000000000002,1.849999999999998,0.3260424533918774,14.886666666666661
MB,MT,Đà Nẵng,G1,1,P3P2,D-6,6,180,50,20,0.4,0.2394000000000001,16.05999999999999,0.006287748625089957,0,0.0,0.010000000000000004,-1.0000000000000004,1.0,14.85999999999999
MB,MB,MB_BOARD,DB,1,LAST2,D-3,3,60,60,22,0.36666666666666664,0.23633333333333348,13.033333333333315,0.013059366907124698,1,0.016666666666666666,0.010000000000000005,0.6666666666666661,0.5516178190786531,14.833333333333314
MB,MB,MB_BOARD,DB,1,P4P5,D-3,3,60,60,22,0.36666666666666664,0.23633333333333348,13.033333333333315,0.013059366907124698,1,0.016666666666666666,0.010000000000000005,0.6666666666666661,0.5516178190786531,14.833333333333314
MB,MB,MB_BOARD,G2,2,P1P3,W-2,14,60,60,22,0.36666666666666664,0.23633333333333348,13.033333333333315,0.013059366907124698,1,0.016666666666666666,0.010000000000000005,0.6666666666666661,0.5516178190786531,14.833333333333314
MT,MB,MB_BOARD,DB,1,HEAD_TAIL,D-6,6,60,60,29,0.48333333333333334,0.35566666666666685,12.766666666666648,0.026747508669725226,2,0.03333333333333333,0.024500000000000015,0.8833333333333317,0.49000659267288155,14.826666666666647
MT,MB,MB_BOARD,DB,1,P1P5,D-6,6,60,60,29,0.48333333333333334,0.35566666666666685,12.766666666666648,0.026747508669725226,2,0.03333333333333333,0.024500000000000015,0.8833333333333317,0.49000659267288155,14.826666666666647
MN,MT,Đà Nẵng,DB,1,SECOND_HEAD_TAIL,D-5,5,180,51,26,0.5098039215686274,0.41980392156862745,8.999999999999996,0.12293219626984474,4,0.0784313725490196,0.030000000000000023,4.843137254901958,0.052929245884517244,14.811764705882347
MN,MT,Đà Nẵng,G2,1,LAST2,D-5,5,180,51,26,0.5098039215686274,0.41980392156862745,8.999999999999996,0.12293219626984474,4,0.0784313725490196,0.030000000000000023,4.843137254901958,0.052929245884517244,14.811764705882347
MT,MB,MB_BOARD,G2,2,LAST2,W-1,7,90,87,44,0.5057471264367817,0.35252873563218395,15.321839080459771,0.001993943178659176,1,0.011494252873563218,0.024367816091954035,-1.2873563218390818,0.870008122105189,14.777011494252873
MT,MB,MB_BOARD,G2,2,P4P5,W-1,7,90,87,44,0.5057471264367817,0.35252873563218395,15.321839080459771,0.001993943178659176,1,0.011494252873563218,0.024367816091954035,-1.2873563218390818,0.870008122105189,14.777011494252873
MT,MT,Đà Nẵng,G1,1,P2P3,D-1,1,180,52,25,0.4807692307692308,0.4124999999999999,6.8269230769230855,0.1951216464584259,5,0.09615384615384616,0.030000000000000023,6.615384615384613,0.008424026954637067,14.76538461538462
MN,MB,MB_BOARD,DB,1,P5P2,D-4,4,90,90,48,0.5333333333333333,0.4317777777777777,10.155555555555562,0.03298204150174869,4,0.044444444444444446,0.031444444444444414,1.3000000000000032,0.3428537779421809,14.715555555555566
MN,MB,MB_BOARD,G2,2,FIRST2_REV,D-2,2,90,90,48,0.5333333333333333,0.4317777777777777,10.155555555555562,0.03298204150174869,4,0.044444444444444446,0.031444444444444414,1.3000000000000032,0.3428537779421809,14.715555555555566
MN,MB,MB_BOARD,G2,2,P2P1,D-2,2,90,90,48,0.5333333333333333,0.4317777777777777,10.155555555555562,0.03298204150174869,4,0.044444444444444446,0.031444444444444414,1.3000000000000032,0.3428537779421809,14.715555555555566
MB,MB,MB_BOARD,G2,1,FIRST2_REV,D-1,1,90,90,33,0.36666666666666664,0.23766666666666658,12.900000000000006,0.002968062392130607,0,0.0,0.010000000000000007,-1.0000000000000007,1.0,14.700000000000005
MB,MB,MB_BOARD,G2,1,P2P1,D-1,1,90,90,33,0.36666666666666664,0.23766666666666658,12.900000000000006,0.002968062392130607,0,0.0,0.010000000000000007,-1.0000000000000007,1.0,14.700000000000005
MT,MT,Khánh Hòa,DB,1,P4P3,D-5,5,180,51,23,0.45098039215686275,0.30411764705882355,14.686274509803921,0.01668241087655217,1,0.0196078431372549,0.019607843137254912,-1.0408340855860843e-15,0.6932118891231505,14.68627450980392
MT,MT,Khánh Hòa,G7,1,FIRST2_REV,D-1,1,180,51,25,0.49019607843137253,0.36039215686274517,12.980392156862736,0.037136139444161415,2,0.0392156862745098,0.025098039215686287,1.4117647058823517,0.4219366617217241,14.67450980392156
MT,MT,Khánh Hòa,G7,1,P2P1,D-1,1,180,51,25,0.49019607843137253,0.36039215686274517,12.980392156862736,0.037136139444161415,2,0.0392156862745098,0.025098039215686287,1.4117647058823517,0.4219366617217241,14.67450980392156
MT,MT,Khánh Hòa,G5,1,LAST2,D-1,1,180,51,25,0.49019607843137253,0.36039215686274517,12.980392156862736,0.037136139444161415,2,0.0392156862745098,0.025098039215686287,1.4117647058823517,0.4219366617217241,14.67450980392156
MT,MT,Khánh Hòa,G5,1,P3P4,D-1,1,180,51,25,0.49019607843137253,0.36039215686274517,12.980392156862736,0.037136139444161415,2,0.0392156862745098,0.025098039215686287,1.4117647058823517,0.4219366617217241,14.67450980392156
MT,MB,MB_BOARD,DB,1,P2P3,D-6,6,180,175,74,0.4228571428571429,0.3524,7.045714285714288,0.030606729046406857,11,0.06285714285714286,0.024285714285714254,3.8571428571428603,0.0010731888567113977,14.67428571428572
MN,MN,TP. HCM,G2,1,HEAD_SECOND_LAST,D-6,6,180,52,29,0.5576923076923077,0.42173076923076924,13.596153846153847,0.03252351532076345,2,0.038461538461538464,0.029615384615384637,0.8846153846153827,0.5130514947603224,14.657692307692306
MN,MN,TP. HCM,G2,1,P1P4,D-6,6,180,52,29,0.5576923076923077,0.42173076923076924,13.596153846153847,0.03252351532076345,2,0.038461538461538464,0.029615384615384637,0.8846153846153827,0.5130514947603224,14.657692307692306
MN,MN,TP. HCM,G1,1,TAIL_HEAD,D-6,6,180,52,29,0.5576923076923077,0.42173076923076924,13.596153846153847,0.03252351532076345,2,0.038461538461538464,0.029615384615384637,0.8846153846153827,0.5130514947603224,14.657692307692306
MN,MN,TP. HCM,G1,1,P5P1,D-6,6,180,52,29,0.5576923076923077,0.42173076923076924,13.596153846153847,0.03252351532076345,2,0.038461538461538464,0.029615384615384637,0.8846153846153827,0.5130514947603224,14.657692307692306
MT,MT,Khánh Hòa,G1,1,P3P4,D-2,2,180,51,23,0.45098039215686275,0.3047058823529413,14.627450980392142,0.017113671100089385,1,0.0196078431372549,0.019607843137254912,-1.0408340855860843e-15,0.6932118891231505,14.62745098039214
MT,MT,Đà Nẵng,G5,1,TAIL_HEAD,D-6,6,180,51,23,0.45098039215686275,0.3047058823529413,14.627450980392142,0.017113671100089385,1,0.0196078431372549,0.019607843137254912,-1.0408340855860843e-15,0.6932118891231505,14.62745098039214
MT,MT,Đà Nẵng,G5,1,P4P1,D-6,6,180,51,23,0.45098039215686275,0.3047058823529413,14.627450980392142,0.017113671100089385,1,0.0196078431372549,0.019607843137254912,-1.0408340855860843e-15,0.6932118891231505,14.62745098039214
MT,MB,MB_BOARD,G2,2,P4P3,D-4,4,180,176,79,0.44886363636363635,0.3514204545454545,9.744318181818185,0.00428393923019669,7,0.03977272727272727,0.024204545454545423,1.556818181818185,0.135957916329249,14.612500000000008
MN,MT,Đà Nẵng,G5,1,SECOND_HEAD_TAIL,W-4,28,180,52,28,0.5384615384615384,0.4665384615384616,7.192307692307681,0.18389163132343678,5,0.09615384615384616,0.034423076923076945,6.173076923076922,0.019635373894649418,14.599999999999987
MT,MT,Khánh Hòa,G2,1,HEAD_TAIL,W-4,28,180,52,24,0.46153846153846156,0.35480769230769227,10.67307692307693,0.0716395663521756,3,0.057692307692307696,0.02500000000000002,3.2692307692307674,0.14323952870805642,14.59615384615385
MT,MT,Khánh Hòa,G2,1,P1P5,W-4,28,180,52,24,0.46153846153846156,0.35480769230769227,10.67307692307693,0.0716395663521756,3,0.057692307692307696,0.02500000000000002,3.2692307692307674,0.14323952870805642,14.59615384615385
MT,MT,Khánh Hòa,G2,1,P3P4,W-2,14,180,52,24,0.46153846153846156,0.35480769230769227,10.67307692307693,0.0716395663521756,3,0.057692307692307696,0.02500000000000002,3.2692307692307674,0.14323952870805642,14.59615384615385
MT,MT,Khánh Hòa,DB,1,SECOND_HEAD_TAIL,W-4,28,180,52,24,0.46153846153846156,0.35480769230769227,10.67307692307693,0.0716395663521756,3,0.057692307692307696,0.02500000000000002,3.2692307692307674,0.14323952870805642,14.59615384615385
MT,MT,Khánh Hòa,DB,1,P2P6,W-4,28,180,52,24,0.46153846153846156,0.35480769230769227,10.67307692307693,0.0716395663521756,3,0.057692307692307696,0.02500000000000002,3.2692307692307674,0.14323952870805642,14.59615384615385
MT,MT,Khánh Hòa,DB,1,P4P6,W-1,7,180,52,24,0.46153846153846156,0.35480769230769227,10.67307692307693,0.0716395663521756,3,0.057692307692307696,0.02500000000000002,3.2692307692307674,0.14323952870805642,14.59615384615385
MN,MN,TP. HCM,G5,1,FIRST2_REV,W-2,14,180,51,31,0.6078431372549019,0.4676470588235294,14.01960784313725,0.031000853534052925,2,0.0392156862745098,0.0347058823529412,0.4509803921568606,0.5818234489671488,14.560784313725483
MN,MN,TP. HCM,G5,1,P2P1,W-2,14,180,51,31,0.6078431372549019,0.4676470588235294,14.01960784313725,0.031000853534052925,2,0.0392156862745098,0.0347058823529412,0.4509803921568606,0.5818234489671488,14.560784313725483
MN,MN,TP. HCM,G1,1,TAIL_HEAD,W-1,7,180,51,31,0.6078431372549019,0.4676470588235294,14.01960784313725,0.031000853534052925,2,0.0392156862745098,0.0347058823529412,0.4509803921568606,0.5818234489671488,14.560784313725483
MN,MN,TP. HCM,G1,1,P4P3,W-4,28,180,51,31,0.6078431372549019,0.4676470588235294,14.01960784313725,0.031000853534052925,2,0.0392156862745098,0.0347058823529412,0.4509803921568606,0.5818234489671488,14.560784313725483
MN,MN,TP. HCM,G1,1,P5P1,W-1,7,180,51,31,0.6078431372549019,0.4676470588235294,14.01960784313725,0.031000853534052925,2,0.0392156862745098,0.0347058823529412,0.4509803921568606,0.5818234489671488,14.560784313725483
MN,MT,Khánh Hòa,G5,1,HEAD_SECOND_LAST,D-6,6,180,51,32,0.6274509803921569,0.4637254901960786,16.372549019607824,0.013753444689131927,1,0.0196078431372549,0.0347058823529412,-1.5098039215686296,0.8343750705579149,14.560784313725469
MN,MB,MB_BOARD,G1,1,LAST2_REV,W-1,7,60,60,28,0.4666666666666667,0.4333333333333334,3.333333333333327,0.3479771283432396,7,0.11666666666666667,0.03150000000000002,8.516666666666664,0.00032795209758698836,14.553333333333324
MN,MB,MB_BOARD,G1,1,P5P4,W-1,7,60,60,28,0.4666666666666667,0.4333333333333334,3.333333333333327,0.3479771283432396,7,0.11666666666666667,0.03150000000000002,8.516666666666664,0.00032795209758698836,14.553333333333324
MN,MB,MB_BOARD,DB,1,P3P4,D-4,4,60,60,34,0.5666666666666667,0.4333333333333334,13.333333333333325,0.025354281074944807,2,0.03333333333333333,0.03150000000000002,0.18333333333333118,0.6134260137891246,14.553333333333322
MN,MB,MB_BOARD,G2,1,FIRST2,D-6,6,60,60,34,0.5666666666666667,0.4333333333333334,13.333333333333325,0.025354281074944807,2,0.03333333333333333,0.03150000000000002,0.18333333333333118,0.6134260137891246,14.553333333333322
MN,MB,MB_BOARD,G2,1,P1P2,D-6,6,60,60,34,0.5666666666666667,0.4333333333333334,13.333333333333325,0.025354281074944807,2,0.03333333333333333,0.03150000000000002,0.18333333333333118,0.6134260137891246,14.553333333333322
MN,MB,MB_BOARD,G2,1,P4P3,W-2,14,60,60,34,0.5666666666666667,0.4333333333333334,13.333333333333325,0.025354281074944807,2,0.03333333333333333,0.03150000000000002,0.18333333333333118,0.6134260137891246,14.553333333333322
MN,MT,Đà Nẵng,G7,1,HEAD_SECOND_LAST,D-2,2,180,51,26,0.5098039215686274,0.42274509803921567,8.705882352941174,0.13203298307371902,4,0.0784313725490196,0.030000000000000023,4.843137254901958,0.052929245884517244,14.517647058823524
MN,MT,Đà Nẵng,G7,1,FIRST2,D-2,2,180,51,26,0.5098039215686274,0.42274509803921567,8.705882352941174,0.13203298307371902,4,0.0784313725490196,0.030000000000000023,4.843137254901958,0.052929245884517244,14.517647058823524
MN,MT,Đà Nẵng,G7,1,P1P2,D-2,2,180,51,26,0.5098039215686274,0.42274509803921567,8.705882352941174,0.13203298307371902,4,0.0784313725490196,0.030000000000000023,4.843137254901958,0.052929245884517244,14.517647058823524
MB,MB,MB_BOARD,DB,1,P2P3,D-3,3,60,60,23,0.38333333333333336,0.23633333333333348,14.699999999999989,0.005730372791035871,0,0.0,0.010000000000000005,-1.0000000000000004,1.0,14.499999999999988
MB,MB,MB_BOARD,G2,1,LAST2,D-5,5,60,60,23,0.38333333333333336,0.23633333333333348,14.699999999999989,0.005730372791035871,0,0.0,0.010000000000000005,-1.0000000000000004,1.0,14.499999999999988
MB,MB,MB_BOARD,G2,1,P4P5,D-5,5,60,60,23,0.38333333333333336,0.23633333333333348,14.699999999999989,0.005730372791035871,0,0.0,0.010000000000000005,-1.0000000000000004,1.0,14.499999999999988
MT,MB,MB_BOARD,G1,1,FIRST2,W-4,28,60,60,24,0.4,0.35566666666666685,4.433333333333317,0.2801125708970597,6,0.1,0.024500000000000015,7.549999999999998,0.00038220622056895774,14.493333333333315
MT,MB,MB_BOARD,G1,1,P1P2,W-4,28,60,60,24,0.4,0.35566666666666685,4.433333333333317,0.2801125708970597,6,0.1,0.024500000000000015,7.549999999999998,0.00038220622056895774,14.493333333333315
MT,MB,MB_BOARD,G2,2,FIRST2,D-1,1,60,60,30,0.5,0.35566666666666685,14.433333333333314,0.013882797406081473,1,0.016666666666666666,0.024500000000000015,-0.7833333333333349,0.7910376361153606,14.493333333333313
MT,MB,MB_BOARD,G2,2,P1P2,D-1,1,60,60,30,0.5,0.35566666666666685,14.433333333333314,0.013882797406081473,1,0.016666666666666666,0.024500000000000015,-0.7833333333333349,0.7910376361153606,14.493333333333313
MB,MB,MB_BOARD,G2,2,TAIL_HEAD,D-1,1,90,90,28,0.3111111111111111,0.23766666666666658,7.344444444444454,0.06512901821639953,4,0.044444444444444446,0.010000000000000007,3.4444444444444438,0.0029395662473472276,14.477777777777785
MB,MB,MB_BOARD,G2,2,P5P1,D-1,1,90,90,28,0.3111111111111111,0.23766666666666658,7.344444444444454,0.06512901821639953,4,0.044444444444444446,0.010000000000000007,3.4444444444444438,0.0029395662473472276,14.477777777777785
MT,MT,Đà Nẵng,G5,1,SECOND_HEAD_TAIL,W-3,21,180,52,23,0.4423076923076923,0.36000000000000004,8.230769230769225,0.1374020437588021,4,0.07692307692307693,0.02500000000000002,5.192307692307691,0.02534418742536154,14.461538461538453
MT,MT,Đà Nẵng,G5,1,P2P4,W-3,21,180,52,23,0.4423076923076923,0.36000000000000004,8.230769230769225,0.1374020437588021,4,0.07692307692307693,0.02500000000000002,5.192307692307691,0.02534418742536154,14.461538461538453
MN,MB,MB_BOARD,G2,1,P3P4,D-5,5,90,89,49,0.550561797752809,0.4322471910112359,11.831460674157313,0.015930482687025765,4,0.0449438202247191,0.03146067415730334,1.348314606741576,0.3353928448169413,14.449438202247205
MN,MB,MB_BOARD,G2,1,P4P1,W-2,14,180,176,91,0.5170454545454546,0.4335227272727274,8.35227272727272,0.015389977589272946,10,0.056818181818181816,0.031193181818181828,2.5624999999999987,0.04103850545529503,14.427272727272719
MN,MT,Khánh Hòa,G1,1,LAST2,D-1,1,180,51,27,0.5294117647058824,0.41980392156862745,10.96078431372549,0.07434383427984866,3,0.058823529411764705,0.030000000000000023,2.8823529411764683,0.21294832139794445,14.419607843137252
MB,MT,Đà Nẵng,G1,1,HEAD_TAIL,W-4,28,180,51,19,0.37254901960784315,0.24000000000000007,13.254901960784307,0.020062001502698157,1,0.0196078431372549,0.010000000000000004,0.9607843137254898,0.5056142667668168,14.407843137254895
MB,MT,Khánh Hòa,G2,1,HEAD_SECOND_LAST,D-3,3,180,51,19,0.37254901960784315,0.24000000000000007,13.254901960784307,0.020062001502698157,1,0.0196078431372549,0.010000000000000004,0.9607843137254898,0.5056142667668168,14.407843137254895
MT,MT,Đà Nẵng,G7,1,TAIL_HEAD,D-1,1,180,52,26,0.5,0.4124999999999999,8.750000000000007,0.12696131329951105,4,0.07692307692307693,0.030000000000000023,4.69230769230769,0.05738862633042385,14.380769230769236
MT,MT,Đà Nẵng,G7,1,P3P1,D-1,1,180,52,26,0.5,0.4124999999999999,8.750000000000007,0.12696131329951105,4,0.07692307692307693,0.030000000000000023,4.69230769230769,0.05738862633042385,14.380769230769236
MT,MT,Khánh Hòa,DB,1,P5P1,D-6,6,180,51,25,0.49019607843137253,0.3633333333333336,12.68627450980389,0.04109455080307869,2,0.0392156862745098,0.025098039215686287,1.4117647058823517,0.4219366617217241,14.380392156862712
MN,MB,MB_BOARD,G2,1,HEAD_TAIL,W-1,7,180,176,92,0.5227272727272727,0.4330681818181819,8.96590909090908,0.010050227497165472,9,0.05113636363636364,0.031193181818181828,1.9943181818181812,0.09592022173331925,14.359090909090897
MN,MB,MB_BOARD,G2,1,P1P5,W-1,7,180,176,92,0.5227272727272727,0.4330681818181819,8.96590909090908,0.010050227497165472,9,0.05113636363636364,0.031193181818181828,1.9943181818181812,0.09592022173331925,14.359090909090897
MT,MT,Huế,G7,1,FIRST2,D-3,3,180,31,15,0.4838709677419355,0.34967741935483865,13.419354838709685,0.0840268064611787,1,0.03225806451612903,0.02451612903225808,0.7741935483870952,0.6186606007319277,14.3483870967742
